job_id,act_calibration,act_equalization,act_equalization_alpha,attn_bit_width,attn_group_size,attn_param_method,attn_quant_config,attn_quant_format,attn_quant_granularity,attn_quant_type,attn_scale_precision,attn_scale_type,awq_clip,awq_scale,bias_corr,bos_preprocessing,calibration_batch_size,checkpoint_name,compile_eval,compile_ptq,config,convert_layernorm_to_rmsnorm,custom_quantizer,custom_trainer,dataset,dataset_eval_split,disable_block_rotation_for_fused,disable_create_weight_orig,dtype,eager_quant_sdpa_class,eval,expansion_step,export_prefix,export_target,few_shot_eval,few_shot_limit,few_shot_override_batch_size,few_shot_tasks,few_shot_zeroshot,fine_tune,gpfq,gptq,gpxq_act_order,gpxq_block_name,gpxq_buffer_device,gpxq_max_accumulator_bit_width,gpxq_max_accumulator_tile_size,gpxq_use_quant_activations,gradient_accumulation_steps,help,input_bit_width,input_group_size,input_narrow_range,input_param_method,input_quant_format,input_quant_granularity,input_quant_type,input_scale_precision,input_scale_type,learned_round,learned_round_fast_update,learned_round_iters,learned_round_lr,learned_round_scale,learned_round_scale_lr,learned_round_scale_momentum,learning_rate,ln_affine_merge,load_checkpoint,logging_steps,magr,magr_alpha,max_steps,model,no_quantize,nsamples,nsamples_rot_calibration,optimize_rotations,optimizer_dtype,per_device_train_batch_size,permute_fn,qronos,qronos_alpha,quant_sdpa,quantize_input_zero_point,quantize_last_layer,quantize_weight_zero_point,replace_rmsnorm,rotation,rotation_block_size,rotation_layers_to_expand,rotation_mode,rotation_orphan_sink,rotation_sdpa_regions,scale_rounding_func_type,scaling_min_val,seed,seqlen,svd_quant,svd_quant_iters,svd_quant_rank,weight_bit_width,weight_equalization,weight_group_dim,weight_group_size,weight_narrow_range,weight_param_method,weight_quant_format,weight_quant_granularity,weight_quant_rescaling_init,weight_quant_type,weight_scale_precision,elapsed_time,status,retry_number,brevitas_version,torch_version,float_ppl,quant_ppl,arc:_average:0_acc_stderr,all_acc,winogrande:0_acc_stderr,arc:_average:0_acc,arc:easy:0_acc,hellaswag_lm_eval:0_acc,winogrande:0_acc,all_acc_stderr,arc:challenge:0_acc_stderr,arc:challenge:0_acc,hellaswag_lm_eval:0_acc_stderr,arc:easy:0_acc_stderr
dbb6593ed9c37813b597a12565574591,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.007,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1455.6334216594696,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.351433753967285,0.01176117500976133,0.45925630744404045,0.01398825621660602,0.43825412831385524,0.577020202020202,0.41276638119896436,0.5477505919494869,0.010605964816821089,0.013385021637313563,0.29948805460750855,0.004913253031155678,0.010137328382209094
200bf8fe254e9e061e28166016a3aa09,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.05,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1096.4275600910187,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,10.307132720947266,0.011698473455123662,0.4865041866368177,0.013888492389944513,0.4620623182909872,0.6203703703703703,0.4457279426409082,0.5761641673243884,0.010561434813177811,0.013438909184778759,0.3037542662116041,0.004960299952519405,0.009958037725468565
e8dbb189e527ad837315b4c52a5c60fd,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.02,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1149.4840807914734,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,13.42212200164795,0.0116980553250524,0.4892892889022044,0.01388849238994452,0.47579822686477974,0.6393097643097643,0.42939653455486954,0.5761641673243884,0.010556096837874578,0.013542598541688065,0.3122866894197952,0.004939784311448988,0.009853512108416737
c56e92e6677931ca6346a007709afc4c,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.05,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1132.1014184951782,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,12.148005485534668,0.011710861432561476,0.49050213082431643,0.013926915052757356,0.4823620160650878,0.6464646464646465,0.4305915156343358,0.5666929755327546,0.010572527134488793,0.013611993916971451,0.318259385665529,0.004941470620074864,0.0098097289481515
72a8492ad0a075876a017ea5f37e54e7,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.005,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1452.154508113861,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.331851959228516,0.01161995134776514,0.4647852067818141,0.013923911578623839,0.4391971478148953,0.5951178451178452,0.41326428998207526,0.5674822415153907,0.010519486282396474,0.013167478735134576,0.2832764505119454,0.004914130855431782,0.010072423960395701
1ca773b98a8a05f86c8935ed0d151666,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.002,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1588.585696220398,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.352484703063965,0.011613663487525117,0.4585914065043598,0.013990366632148088,0.4368708415210122,0.5921717171717171,0.41366261700856405,0.5469613259668509,0.01053313074804545,0.013143376735009017,0.2815699658703072,0.004914829384983474,0.010083950240041217
c3637540cedfe15fd770c2742c836317,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.007,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1164.8795585632324,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,16.717329025268555,0.011739300456204688,0.47592638255961905,0.013932814110418015,0.4642069155721033,0.6186868686868687,0.41017725552678747,0.5651144435674822,0.01058000493872755,0.01351205841523836,0.3097269624573379,0.004908604732082811,0.009966542497171016
2357cf0aeea7583dd5ef24e602c0366b,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.005,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1155.7026903629303,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,16.73265266418457,0.01166451052249497,0.47094204428903225,0.013949649776015673,0.45675540961377137,0.6165824915824916,0.40987851025692096,0.5603788476716653,0.010546682543627364,0.013352025976725223,0.29692832764505117,0.004908059353503844,0.009976995068264717
3dc9a5822dc9c1374c81e4030788789b,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.002,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1138.7334294319153,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.352484703063965,0.01161970356206922,0.45838518865409095,0.01399448102706599,0.43729746268142167,0.5921717171717171,0.4135630352519418,0.5453827940015785,0.01053713580363348,0.01315545688409722,0.28242320819112626,0.004914655063329495,0.010083950240041217
5606ee6dbe597e045e857ab89645df29,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.007,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1615.4756548404694,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,16.683515548706055,0.011615566651997443,0.467357756587257,0.013970093482330683,0.45249494374920995,0.6157407407407407,0.41037641904003186,0.5540647198105761,0.010527548516137014,0.013250012579393443,0.28924914675767915,0.004908967278222484,0.009981120724601443
1808c43f943729b7872483e059d5386b,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.001,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1586.5616641044617,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,16.73265266418457,0.011648146395276667,0.47188057426566427,0.013938569465677019,0.4569543558451409,0.6186868686868687,0.4100776737701653,0.56353591160221,0.010535821350848096,0.01332975029338232,0.295221843003413,0.004908423147162028,0.009966542497171016
